Asset ID,Work Order,Route,Creation Date,Creation By,Completion Date,Completed By,Reason,Status,Activity,WoDesc,WoComments,
SIG_16841,WH2023,Commerce Rd,6/8/2023,Rlipinski1,,,Other,Open,Inspect,,,
SIG_16867,240326RL1,Commerce Rd,3/26/2024,Rlipinski1,,,Reflectivity,Open,Replace,Replace stop sign.,,
SIG_17040,WH23,Conklin Rd,8/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_17041,WH23,Conklin Rd,8/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_17057,WH23,Conklin Rd,8/8/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_17067,WH23,Conklin Rd,8/8/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_17069,WH23,Conklin Rd,8/8/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_17075,WH23,Conklin Rd,8/8/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_17089,WH23,Conklin Rd,8/8/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_17089,WH23,Conklin Rd,8/8/2023,WHerman1,,,Obstruction,Open,Replace,,Trees obstruct sign,
SIG_17104,WH23,Connell Rd,7/18/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_17107,WH23,Connell Rd,7/18/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_17109,WH23,Connell Rd,7/18/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_17115,,Connell Rd,7/20/2023,Abates1,,,Missing,Open,Replace,,Missing,
SIG_17116,,Connell Rd,7/20/2023,Abates1,,,InventoryAdj,Open,Replace,,missing,
SIG_17218,230921MA1,Cooley Lake Rd,9/21/2023,Maustermann1,,,Reflectivity,Open,Replace,Replace faded 40MPH signs,,
SIG_17229,230921MA1,Cooley Lake Rd,9/21/2023,Maustermann1,,,Reflectivity,Open,Replace,Replace Faded 40mph signs,,
SIG_173376,,Long Lake,3/22/2021,Dschimmel1,,,,Open,New,,,
SIG_17645,20230302CC,Cooley Lake Rd,3/1/2023,Ccarraway1,,,Other,Open,Retire,Hidden Intersection Sign Removal Project,,
SIG_17657,AndyReplace,Cooley Lake Rd,6/8/2023,Abates1,,,InventoryAdj,Open,Replace,replace missing sign?,Can you please confirm that this is actually not in place.  We should consider R3-8 sign here.  Lets talk.,
SIG_17680,20210202,Cooley Lake Rd,2/2/2021,Brank1,,,Reflectivity,Open,Replace,Replace Sign,,
SIG_17739,20230302CC,Cooley Lake Rd,3/1/2023,Ccarraway1,,,Other,Open,Retire,Hidden Intersection warning sign removal project,,
SIG_17740,20230302CC,Cooley Lake Rd,3/1/2023,Ccarraway1,,,Other,Open,Retire,Hidden Intersection warning sign removal project,,
SIG_17744,202303061,Cooley Lake Rd,3/3/2023,Ccarraway1,,,Other,Open,Retire,OBJECT MARKER REMOVAL,,
SIG_177714,,Beck,3/29/2021,Dschimmel1,,,,Open,New,,,
SIG_18161,20211025AW1,Cranbrook Rd ,10/27/2021,Awilfong1,,,Other,Open,Replace,Correcting to proper name Lincoln Dr,,
SIG_18176,20211025AW1,Cranbrook Rd ,10/27/2021,Awilfong1,,,Other,Open,Replace,Correcting to proper name Lincoln Dr ,,
SIG_18191,20211025AW1,Cranbrook Rd ,10/27/2021,Awilfong1,,,Other,Open,Replace,Correcting misspelled sign ,,
SIG_18440,20210623AW3,Crooks Rd,6/23/2021,Awilfong1,,,Reflectivity,Open,Replace,Replacing Warning signs and posts,,
SIG_18441,20210623AW3,Crooks Rd,6/23/2021,Awilfong1,,,Reflectivity,Open,Replace,Replacing Warning signs and posts,,
SIG_185529,,Pomeroy Ave,4/23/2021,Brank1,,,,Open,New,,,
SIG_18909,WH23,Brewer Road,6/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_19021,WH23,Curtis Rd,6/9/2023,WHerman1,,,InventoryAdj,Open,Replace,,Bent,
SIG_19022,WH23,Curtis Rd,6/9/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_19023,WH23,Curtis Rd,6/9/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_19024,,Curtis Rd,1/21/2021,Jboggess1,,,Reflectivity,Open,Replace,replace,,
SIG_19061,20220422DS1,White Lake Rd,5/16/2022,Dschimmel1,,,Reflectivity,Open,Replace,Replace,,
SIG_19133,WH23,Darmouth Rd,7/10/2023,WHerman1,,,Missing,Open,Replace,,missing,
SIG_19168,WH23,Davisburg Rd,6/26/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_19172,WH23,Davisburg Rd,6/26/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_19202,WH23,Davisburg Rd,6/26/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_19246,WH23,Davisburg Rd,6/23/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_19247,WH23,Davisburg Rd,6/23/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_19555,WH23,Davison Lake Rd,7/18/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_19556,WH23,Davison Lake Rd,7/18/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_19566,WH23,Davison Lake Rd,7/18/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_19570,WH23,Davison Lake Rd,7/18/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_19574,WH23,Davison Lake Rd,7/10/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_19575,WH23,Davison Lake Rd,7/10/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_19576,WH23,Davison Lake Rd,7/10/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_19678,20200427,Delano Rd,4/27/2020,Jboggess,5/20/2020,,Reflectivity,Open,Replace,SIGN 1 - REPLACE D3-1 "Delano Rd" (METRO) SIGN & POST,BARROW/KENDRICK,
SIG_199250,20210615AW2,Livernois,6/17/2021,Awilfong1,,,Reflectivity,Open,Replace,Replacing warning signs and posts,,
SIG_199251,20210615AW2,Livernois,6/17/2021,Awilfong1,,,Reflectivity,Open,Replace,Replacing warning signs and posts,,
SIG_199252,20210615AW2,Livernois,6/17/2021,Awilfong1,,,Reflectivity,Open,Replace,Replacing warning signs and posts,,
SIG_2013,BrentNTOR,Pontiac Tr,7/18/2023,Bhollady1,,,InventoryAdj,Open,Retire,This is no longer the proper sign to use.,,
SIG_203964,,Inwood Road,6/29/2021,Jboggess1,,,,Open,New,,,
SIG_204378,,Baldwin Road,6/30/2021,Jboggess1,,,,Open,New,,,
SIG_204379,,Baldwin Road,6/30/2021,Jboggess1,,,,Open,New,,,
SIG_20481,240325AB1,Dixie Hwy,3/25/2024,Abates1,,,InventoryAdj,Open,Retire,This sign is not uppercase it has more than three lanes its not MMTUCD complaint and should be removed and NOT replaced.   Pluse this sign looks terrible,,
SIG_20616,WH23,Dixie Hwy,6/21/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_20635,WH23,Dixie Hwy,6/20/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_20637,WH23,Dixie Hwy,6/20/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_20652,WH23,Dixie Hwy,6/20/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_20654,WH23,Dixie Hwy,6/20/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_20659,WH23,Dixie Hwy,6/20/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_20676,WH23,Dixie Hwy,6/20/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_206899,,Baldwin Road,7/7/2021,Jboggess1,,,,Open,New,,,
SIG_20729,WH23,Dixie Hwy,6/29/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_20730,WH23,Dixie Hwy,6/29/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_20739,WH23,Dixie Hwy,6/30/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_20742,WH23,Dixie Hwy,6/29/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_209411,20210709MB1,Hickory Ridge Rd,7/12/2021,Mbachman1,,,Reflectivity,Open,Replace,Repalce curve signs in this area.,13. Replace Chevron (Right) sign.,
SIG_21013,WH23,Drahner Rd,6/9/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_21014,WH23,Drahner Rd,6/9/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_210234,20210709MB1,Hickory Ridge Rd,7/12/2021,Mbachman1,,,Reflectivity,Open,Replace,Replace curve signs in this area.,17. Replace Chevron (Right) sign.,
SIG_21025,,Drahner Rd,6/4/2021,Jboggess1,,,Reflectivity,Open,Replace,SIGN 1 - REPLACE W3-1 "STOP AHEAD" (SYM) SIGN & POST,,
SIG_21030,,Drahner Rd,6/4/2021,Jboggess1,,,Reflectivity,Open,Replace,SIGN 2 - REPLACE W3-1 "STOP AHEAD" (SYM) SIGN & POST,,
SIG_21033,WH23,Drahner Rd,6/7/2023,WHerman1,,,InventoryAdj,Open,Align,,Not located in field,
SIG_21039,WH23,Drahner Rd,6/12/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_21043,WH23,Drahner Rd,6/12/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missint,
SIG_21056,WH23,Drahner Rd,6/12/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_214127,20210719SW2,11 MILE RD ,7/19/2021,Swixom1,,,Required Installation,Open,New,Add "ON BRIDGE AHEAD" sign,,
SIG_21577,,Dunlap Rd,3/9/2021,Jboggess1,,,Reflectivity,Open,Replace,SIGN 1 - REPLACE D3-1 "Lapeer Rd" (METRO) SIGN & POST (SUP_14496),,
SIG_21578,,Dunlap Rd,3/9/2021,Jboggess1,,,Reflectivity,Open,Replace,SIGN 1 - REPLACE D3-1 "Dunlap Rd" (METRO) SIGN,,
SIG_21607,20191025,Dutton Rd,10/25/2019,Jboggess,,,Reflectivity,Open,Replace,SIGN 1 - REPLACE W2-1 "CROSS ROAD" SIGN & POSTS,,
SIG_21608,20191025,Dutton Rd,10/25/2019,Jboggess,,,Reflectivity,Open,Replace,SIGN 1 - REPLACE W18-8P "Bald Mountain Rd" SIGNS,,
SIG_21665,WH23,Dutton Rd,8/11/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_216669,,Adams Road,7/29/2021,Jboggess1,,,,Open,New,,,
SIG_216670,,Walton Blvd,7/29/2021,Jboggess1,,,,Open,New,,,
SIG_21718,WH23,Dutton Rd,8/3/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_21720,WH23,Dutton Rd,8/3/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_21732,WH23,Dutton Rd,8/3/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_21738,WH23,Dutton Rd,8/3/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_2175,WH23,Townsend Road,6/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_21777,WH23,Dutton Rd,8/3/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_21779,WH23,Dutton Rd,8/3/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_21781,WH23,Dutton Rd,8/3/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_21782,WH23,Dutton Rd,8/3/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_21821,WH23,Eagle Rd,6/23/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_21822,WH23,Eagle Rd,6/23/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_21848,WH23,Eagle Rd,6/23/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_21898,57023,Eastways Rd,12/14/2023,Rlipinski1,,,Constrctn,Open,Replace,To be replaced during construction project 57023 in 2024.,,
SIG_22199,AndyReplace,12 Mile Rd,7/18/2023,Abates1,,,InventoryAdj,Open,Replace,This sign is missing please put back,,
SIG_224938,,Gunnison Street,9/8/2021,Jboggess1,,,Required Installation,Open,New,SIGN 15 - INSTALL R1-1 "STOP" SIGN & POST,,
SIG_224939,,Pike Street,9/8/2021,Jboggess1,,,Required Installation,Open,New,SIGN 16 - INSTALL R1-1 "STOP" SIGN & POST,,
SIG_224940,,Findley Circle,9/8/2021,Jboggess1,,,Required Installation,Open,New,SIGN 18 - INSTALL R1-1 "STOP" SIGN & POST,,
SIG_224941,,Monte Vista Court,9/8/2021,Jboggess1,,,Required Installation,Open,New,SIGN 19 - INSTALL R1-1 "STOP" SIGN & POST,,
SIG_224942,,Trimble Street,9/8/2021,Jboggess1,,,Required Installation,Open,New,SIGN 20 - INSTALL R1-1 "STOP" SIGN & POST,,
SIG_224943,,Trimble street,9/8/2021,Jboggess1,,,,Open,New,,,
SIG_225750,,Pike Street,9/8/2021,Jboggess1,,,Required Installation,Open,New,SIGN 17 - INSTALL R1-1 "STOP" SIGN & POST,,
SIG_23027,BrentNTOR,Elizabeth Lake Rd,7/18/2023,Bhollady1,,,InventoryAdj,Open,Retire,This is not the proper sign for NTOR.,,
SIG_231450,,Waldon Road,9/27/2021,Jboggess1,,,,Open,New,,,
SIG_23167,WH23,Ellis Rd,6/22/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_23168,WH23,Ellis Rd,6/22/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_23176,WH23,Ellis Rd,6/22/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_23306,20230505MB1,Evans Rd,5/5/2023,Mbachman1,,,Faded,Open,Replace,Replace  RAIL ROAD CROSSING signs and 2 TRACKS signs. Post fine. ,1. Replace RAIL ROAD CROSSING signs. Not marked.,
SIG_23307,20230505MB1,Evans Rd,5/5/2023,Mbachman1,,,Faded,Open,Replace,Replace  RAIL ROAD CROSSING signs and 2 TRACKS signs. Post fine. ,1. Replace 2 TRACKS signs. ,
SIG_23311,20230505MB1,Evans Rd,5/5/2023,Mbachman1,,,Faded,Open,Replace,Replace  RAIL ROAD CROSSING signs and 2 TRACKS signs. Post fine. ,2. Replace 2 TRACKS signs. Not marked.,
SIG_23318,WH23,Evans Rd,6/29/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_23323,WH23,Evans Rd,6/29/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_23325,WH23,Fagan Rd,6/28/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_23343,WH23,Fagan Rd,6/28/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_23344,WH23,Fagan Rd,6/28/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_233927,,Joslyn Rd,10/1/2021,Jboggess1,,,Required Installation,Open,New,SIGN 2 - INSTALL W10-1aP "EXEMPT" (BLACK/YELLOW) SIGN UNDER EXISTING W10-1 "GRADE CROSSING ADVANCE WARNING" SIGN,,
SIG_233928,,Silver Bell Rd,10/1/2021,Jboggess1,,,Required Installation,Open,New,SIGN 4 - INSTALL W10-1aP "EXEMPT" (BLACK/YELLOW) SIGN UNDER EXISTING W10-1 "GRADE CROSSING ADVANCE WARNING" SIGN,,
SIG_23520,BrentNTOR,Farmington Rd,7/18/2023,Bhollady1,,,InventoryAdj,Open,Retire,This is not the proper sign for NTOR.,,
SIG_23557,P20240313,Farmington Rd,3/15/2024,Rwilliams1,,,InventoryAdj,Open,Retire,,,
SIG_23558,P20240313,Farmington Rd,3/15/2024,Rwilliams1,,,InventoryAdj,Open,Retire,,,
SIG_236407,,Waldon Road,10/5/2021,Jboggess1,,,,Open,New,,,
SIG_236408,,Waldon Road,10/5/2021,Jboggess1,,,,Open,New,,,
SIG_2365,20200917,Lane Lk rd prvt,9/17/2020,awilfong,,,Required Installation,Open,New,Install Stop sign on Lane Lk Rd,,
SIG_236810,,Maybee Road,10/5/2021,Jboggess1,,,,Open,New,,,
SIG_236811,,Waldon Road,10/5/2021,Jboggess1,,,,Open,New,,,
SIG_2369,20180201,10 Mile Rd,2/1/2018,Swixom,,,Required Installation,Open,New,Install "AHEAD" under Ped/Bike sign.,,
SIG_23706,20211229AW1,Farmington Rd,12/29/2021,Awilfong1,,,Other,Open,Retire,Removing Name plaque from AAR,,
SIG_23800,WH23,S Holly Rd,6/26/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_23805,WH23,S Holly Rd,6/26/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_23806,WH23,S Holly Rd,6/26/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_238064,20211007MB1,Waldon Rd ,10/7/2021,Mbachman1,,,Required Installation,Open,New,Install Adopt a Road signs.,2. Install Adopt a Road Logo sign. Pink 2.,
SIG_238065,20211007MB1,Waldon Rd ,10/7/2021,Mbachman1,,,Required Installation,Open,New,Install Adopt a Road signs.,2. Install Adopt a Road Name sign. Next 2 1/2 Miles Boy Scout Troop 189 Clarkston. Pink 2.,
SIG_23830,WH23,S Holly Rd,6/26/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_23831,WH23,S Holly Rd,6/26/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_23837,WH23,S Holly/Fenton Rd,6/26/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_23890,WH23,Fenton Rd,6/22/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_23891,WH23,Fenton Rd,6/22/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_23905,WH23,Fenton Rd,6/22/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_23930,WH23,Fenton Rd,6/22/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_24056,WH23,Fish Alke Rd,6/27/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_24125,P20240117MB1,Fish Alke Rd,1/17/2024,Mbachman1,,,InventoryAdj,Open,Replace,Replace D3-1 and D3-2 signs for improper spelling. Proper Spelling is Elliott Rd.,Replace sign for improper spelling. Proper spelling Elliott Rd w/arrow right NEXT INTERSECTION. See attached.,
SIG_24202,20240327MB1,Flemings Lake Rd,4/18/2024,Mbachman1,,,Faded,Open,Replace,Replace signs and posts.,Replace Double Headed Arrow sign. Not marked.,
SIG_24204,20240327MB1,Flemings Lake Rd,4/18/2024,Mbachman1,,,Faded,Open,Replace,Replace signs and posts.,Replace ONCOMING TRAFFIC DOES NOT STOP sign. Not marked.,
SIG_24211,20240327MB1,Flemings Lake Rd,4/18/2024,Mbachman1,,,Faded,Open,Replace,Replace signs and posts.,Replace Road Ends sign. Not marked.,
SIG_24212,20240327MB1,Flemings Lake Rd,4/18/2024,Mbachman1,,,Faded,Open,Replace,Replace signs and posts.,Replace Red Object Marker sign. Missing in field. Not marked.,
SIG_243817,20211102AW1,South Blvd,11/3/2021,Awilfong1,,,Required Installation,Open,New,Installing Adopt a road signs,,
SIG_243818,20211102AW1,South Blvd,11/3/2021,Awilfong1,,,Required Installation,Open,New,Installing Adopt a road signs,,
SIG_243821,20211102AW2,John R Rd,11/3/2021,Awilfong1,,,Required Installation,Open,New,Installing Adopt a road signs,,
SIG_243823,20211102AW2,John R Rd,11/3/2021,Awilfong1,,,Required Installation,Open,New,Installing Adopt a road signs,,
SIG_244221,,Findley Circle,11/3/2021,Jboggess1,,,Required Installation,Open,New,SIGN 22 - INSTALL R1-1 "STOP" SIGN & POST (32' West of Eldorado St),,
SIG_244222,20211102AW2,John R Rd,11/3/2021,Awilfong1,,,Required Installation,Open,New,Installing Adopt a road signs,,
SIG_244643,,Greenshield Rd,11/4/2021,Jboggess1,,,Required Installation,Open,New,SIGN 2 - INSTALL D7-7A "NEXT 2 MILES" SIGN,,
SIG_244644,,Greenshield Road,11/4/2021,Jboggess1,,,Required Installation,Open,New,SIGN 3 - INSTALL AR-1 "ADOPT A ROAD" SIGN & POST,,
SIG_244645,,Greenshield Road,11/4/2021,Jboggess1,,,Required Installation,Open,New,SIGN 3 - INSTALL AR-2 "NEXT 2 MILES / KNIGHTS OF / COLUMBUS / LAKE ORION _4764" SIGN,,
SIG_245047,,Greenshield Road,11/4/2021,Jboggess1,,,Required Installation,Open,New,SIGN 1 - INSTALL AR-1 "ADOPT A ROAD" SIGN & POST,,
SIG_245048,,Greenshield Road,11/4/2021,Jboggess1,,,Required Installation,Open,New,SIGN 1 - INSTALL AR-2 "NEXT 2 MILES / KNIGHTS OF / COLUMBUS / LAKE ORION _4764" SIGN,,
SIG_245462,,Greenshield Rd,11/5/2021,Jboggess1,,,Required Installation,Open,New,SIGN 4 - INSTALL D7-7A "NEXT 2 MILES" SIGN,,
SIG_245463,,Indian Lake Rd,11/5/2021,Jboggess1,,,,Open,New,,,
SIG_24777,WH23,Frick Rd ,6/12/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_24785,AndyRem,Furbush Rd,6/30/2023,Abates1,,,InventoryAdj,Open,Retire,,This sign is not required.  No pavement markings  signs support pavt markings.,
SIG_24789,WH23,Furbush Rd,6/29/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_24796,AndyRem,Furbush Rd,6/30/2023,Abates1,,,InventoryAdj,Open,Retire,,This sign is not required.  No pavement markings  signs support pavt markings.,
SIG_24797,WH23,Furbush Rd,6/29/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_24798,WH23,Furbush Rd,6/29/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_24799,AndyRem,Furbush Rd,6/30/2023,Abates1,,,InventoryAdj,Open,Retire,,This sign is not required.  No pavement markings  signs support pavt markings.,
SIG_24800,AndyRem,Furbush Rd,6/30/2023,Abates1,,,InventoryAdj,Open,Retire,,This sign is not required.  No pavement markings  signs support pavt markings.,
SIG_248014,,Barron Rd,11/18/2021,Mbachman1,,,,Open,New,,,
SIG_248016,,Barron Rd ,11/18/2021,Mbachman1,,,,Open,New,,,
SIG_24802,AndyRem,Furbush Rd,6/30/2023,Abates1,,,InventoryAdj,Open,Retire,,,
SIG_24840,P231013DF1,Gale Rd,10/16/2023,Dflowers1,,,Reflectivity,Open,Replace,Sign needs to be replaced outdated. ,Sign is not marked.,
SIG_248417,,Grange Hall Rd,11/18/2021,Mbachman1,,,,Open,New,,,
SIG_24900,P231016DF1,Gale Rd,10/23/2023,Dflowers1,,,Missing,Open,Replace,Please install new 40 mph sign with miss dig. The needs be placed 2589 feet from parking lot area.,Will be marked with pink stake and pink paint with number (2),
SIG_24901,P231016DF1,Gale Rd,10/20/2023,Dflowers1,,,LeanPost,Open,Replace,No parking sign is already existing. Please just replace. Miss Dig is not needed,Will be marked with pink stake and pink paint.,
SIG_24972,P231016DF1,Gale Rd,10/20/2023,Dflowers1,,,Missing,Open,Replace,Please install new 40 mph sign with miss dig 135 feet away from parking lot area.,Will be marked with pink stake and pink paint.,
SIG_252504,,Brown Road,12/13/2021,Jboggess1,,,,Open,New,,,
SIG_25272,WH23,Giddings Rd,8/14/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_25277,WH23,Giddings Rd,8/14/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_25281,WH23,Giddings Rd,8/14/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_25282,WH23,Giddings Road,8/14/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_25295,WH23,Giddings Rd,8/14/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_25392,WH23,Glass Rd,6/21/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_25410,WH23,Glass Rd,7/26/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_25411,WH23,Glass Rd,7/26/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_25411,WH23,Glass Rd,7/26/2023,WHerman1,,,Obstruction,Open,Replace,,Trees blocking sign,
SIG_25414,WH23,Glass Rd,7/26/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_25419,WH23,Glass Rd,7/26/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_25430,WH23,Glass Rd,7/26/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_25442,WH23,Glass Rd,7/26/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_25443,WH23,Glass Rd,7/26/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_254550,BrentNTOR,Pontiac Tr,7/18/2023,Bhollady1,,,InventoryAdj,Open,New,This is the NEW sign to use:),,
SIG_254551,BrentNTOR,Orchard Lake Rd,7/18/2023,Bhollady1,,,InventoryAdj,Open,New,This is the NEW sign to use.,,
SIG_254552,BrentNTOR,Big Beaver Rd,7/18/2023,Bhollady1,,,InventoryAdj,Open,New,This is the proper sign. ,,
SIG_254553,BrentNTOR,Maybee Rd,7/18/2023,Abates1,,,InventoryAdj,Open,New,,,
SIG_254555,BrentNTOR,10 Mile Rd,7/18/2023,Abates1,,,InventoryAdj,Open,New,,,
SIG_254559,BrentNTOR,Quarton Rd,7/18/2023,Bhollady1,,,InventoryAdj,Open,New,This is the proper sign.,,
SIG_25456,WH23,Glass Rd,7/26/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_254560,56941,12 Mile Rd,3/12/2024,Rwilliams1,,,Reflectivity,Open,Replace,,,
SIG_25465,WH23,Glass Rd,7/26/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_25467,WH23,Glass Rd,7/26/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_25473,WH23,Glass Rd,7/26/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_25480,WH23,Glass Rd,7/26/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_254958,BrentNTOR,Rochester Rd,7/18/2023,Bhollady1,,,InventoryAdj,Open,New,This is the proper sign for NTOR.,,
SIG_25496,WH23,Glass Rd,7/26/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_254960,BrentNTOR,Southfield Rd,7/18/2023,Bhollady1,,,InventoryAdj,Open,New,This is the proper sign.,,
SIG_254963,BrentNTOR,10 Mile Rd,7/18/2023,Bhollady1,,,InventoryAdj,Open,New,This is the proper sign. ,,
SIG_254964,BrentNTOR,Quarton Rd,7/18/2023,Bhollady1,,,InventoryAdj,Open,New,This is the proper sign. ,,
SIG_254965,BrentNTOR,12 Mile Rd,7/18/2023,Bhollady1,,,InventoryAdj,Open,New,This is the proper sign.,,
SIG_25497,WH23,Glass Rd,7/26/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_255464,,Westacre Dr,7/18/2023,Bhollady1,,,InventoryAdj,Open,New,,,
SIG_255468,BrentNTOR,Richardson Rd,7/18/2023,Bhollady1,,,InventoryAdj,Open,New,This is the proper sign.,,
SIG_255471,BrentNTOR,Union Lake Rd,7/18/2023,Bhollady1,,,Required Installation,Open,New,This is the proper sign,,
SIG_255475,BrentNTOR,Greenfield Rd,7/18/2023,Bhollady1,,,InventoryAdj,Open,New,This is the proper sign,,
SIG_255872,BrentNTOR,Westacre Dr,7/18/2023,Bhollady1,,,InventoryAdj,Open,New,This is the proper sign,,
SIG_256403,BrentNTOR,Southfield Rd,7/18/2023,Bhollady1,,,InventoryAdj,Open,New,This is the proper sign.,,
SIG_256404,56921,12 Mile Rd,10/6/2023,Bhollady1,,,Constrctn,Open,New,,,
SIG_256409,AndyNew,Squirrel Rd,7/18/2023,Abates1,,,InventoryAdj,Open,New,This is missing the ahead plaque.,,
